AIRPORT_ID,LATITUDE,LONGITUDE
13386,25.84138889,131.24722222
13387,54.51166667,-1.42055556
13388,37.63111111,-118.85138889
13389,35.39666667,-84.56277778
13390,36.16666667,137.92277778
13391,68.78194444,32.75138889
13392,44.44722222,-95.8175
13393,-22.8025,148.70472222
13394,42.46111111,-71.51916667
13395,9.26166667,-74.43611111
13396,-8.85805556,31.33444444
13397,33.91833333,-80.79972222
13398,40.79916667,-74.41583333
13399,55.53027778,13.37166667
13400,24.78083333,125.29722222
13401,47.59277778,-95.77361111
13402,46.41888889,-92.80472222
13403,45.30555556,-96.42444444
13404,-5.92694444,12.35277778
13405,-14.48,40.70861111
13406,16.79138889,-62.19333333
13407,1.00388889,173.03111111
13408,14.51,121.01833333
13409,45.12166667,-87.63611111
13410,40.61638889,-83.06583333
13411,-7.28805556,27.39388889
13413,-15.22555556,23.15777778
13414,-11.125,28.86666667
13415,65.14361111,-149.37
13416,16.44166667,97.66944444
13417,-5.81166667,-61.27861111
13418,38.72194444,-77.51805556
13419,39.3325,-94.30944444
13420,38.5875,-90.99388889
13421,20.65416667,-74.92194444
13422,30.68833333,-88.24083333
13423,-16.70777778,-43.81722222
13424,37.62694444,-120.95527778
13425,20.51666667,99.26333333
13426,62.74861111,7.27111111
13427,17.75,-12.5
13428,-43.76638889,170.135
13429,43.62083333,-84.73333333
13430,-20.28361111,44.31833333
13431,36.17944444,-83.37583333
13432,64.69555556,-162.04333333
13433,48.25944444,-101.28083333
13434,62.08944444,-163.71666667
13435,55.65555556,37.52222222
13437,4.88416667,-72.89527778
13438,-17.48333333,-149.76666667
13439,25.77833333,-80.17027778
13440,42.33611111,-111.28888889
13441,35.1375,-92.91166667
13442,34.76,126.38027778
13443,43.58055556,3.97027778
13444,-25.92027778,32.57305556
13445,-51.82222222,-58.44166667
13446,41.1375,-75.375
13447,38.35527778,-97.69138889
13448,33.12861111,-94.97583333
13449,-8.97944444,125.21638889
13450,44.20333333,-72.56666667
13451,-4.9,141.61666667
13452,40.52,-90.6525
13453,39.84361111,-85.89694444
13454,-34.2275,142.085
13455,66.36333333,14.3
13456,-25.38305556,31.10555556
13457,8.625,16.07333333
13458,12.88833333,-61.18194444
13459,46.35361111,-87.39527778
13460,13.46833333,39.52638889
13461,36.00888889,-86.52
13462,32.32583333,15.06055556
13463,39.40166667,-77.985
13464,35.55444444,-87.18027778
13465,8.58333333,-71.15777778
13466,34.73416667,-76.66027778
13467,61.21611111,-149.85
13469,25.99472222,-81.67277778
13470,35.83333333,-81.61666667
13471,18.1,-63.05
13472,43.43555556,5.21638889
13473,-20.4275,57.67638889
13474,44.21666667,43.08333333
13475,10.91666667,-63.98
13476,36.58805556,-121.84805556
13477,-29.49833333,149.84555556
13478,33.8325,-89.79833333
13479,53.43888889,-91.76388889
13480,33.46083333,-111.72833333
13481,51.34166667,1.34722222
13482,20.675,58.89166667
13483,40.70027778,141.37194444
13484,34.74527778,-87.61027778
13485,43.14194444,-89.33694444
13486,46.91555556,-114.0875
13487,44.88611111,-93.21777778
13488,53.8825,28.03083333
13490,44.93777778,-74.84666667
13491,50.91111111,5.77361111
13492,-29.46222222,27.5525
13493,41.70166667,-74.795
13494,15.61166667,39.44027778
13495,29.99111111,-90.25138889
13496,-15.20861111,12.16083333
13497,45.85277778,-106.70916667
13498,42.60083333,-82.83722222
13499,-16.97833333,130.55472222
13500,-1.98333333,-54.06666667
13501,24.72611111,-81.05138889
13502,38.50055556,-107.89472222
13503,-32.70277778,151.49166667
13504,55.13333333,-131.58333333
13505,39.32555556,-76.41388889
13506,39.47861111,-88.27833333
13507,41.07666667,-71.92055556
13508,8.74583333,-75.88138889
13509,-26.52416667,31.31138889
13510,18.10333333,-94.58055556
13511,-13.81666667,167.7
13512,44.12972222,-87.68222222
13513,64.80833333,-147.76
13514,25.77944444,-100.10527778
13515,31.32777778,35.38888889
13516,-8.33333333,157.25
13517,-19.97083333,23.43055556
13518,48.1325,11.69916667
13520,20.00138889,-155.66805556
13521,26.91666667,-111.98333333
13522,31.32444444,27.22222222
13523,31.1375,-83.70416667
13524,9.74583333,-63.15416667
13525,43.04361111,-115.87166667
13526,4.17944444,114.32611111
13527,41.36666667,-91.145
13528,30.20277778,71.41805556
13530,-1.49722222,33.8
13531,-1.65694444,13.43972222
13532,-34.84,-56.03027778
13533,-5.21666667,-37.23333333
13534,18.02166667,-77.49527778
13535,44.53583333,-72.61444444
13536,36.70972222,-110.23694444
13537,38.32305556,-88.85861111
13539,10.45222222,14.25638889
13540,48.47027778,-122.41055556
13541,41.39277778,-70.61666667
13543,37.75194444,-89.01638889
13544,43.10944444,-88.03416667
13545,32.5625,71.57277778
13546,47.205,-119.31555556
13547,32.78222222,-98.06111111
13548,43.9125,-95.10833333
13549,39.53166667,-84.39666667
13550,20.16861111,94.93694444
13551,-2.44472222,32.92805556
13552,-2.53333333,120.33333333
13553,37.93722222,-109.34638889
13554,34.79166667,-79.36611111
13555,32.37916667,-86.3625
13556,42.34305556,-71.50944444
13557,-6.35,143.25
13558,9.65222222,6.46222222
13559,32.63055556,-115.24166667
13560,45.63277778,8.73222222
13561,-13.7425,-172.25777778
13562,-18.04777778,44.03277778
13563,61,14.55
13564,61.43916667,-142.92388889
13565,-35.90166667,150.14666667
13566,-3.45833333,10.67666667
13567,10.25,-67.6
13568,-3.22611111,40.10055556
13569,34.06944444,139.5625
13570,32.81583333,-117.13944444
13571,22.37666667,-73.01833333
13572,36.73388889,-111.75333333
13573,33.82222222,132.70416667
13574,61.33666667,-142.68472222
13575,44.88888889,-116.10166667
13576,37.61944444,61.89666667
13577,33.67916667,-78.92972222
13578,25.35416667,97.29888889
13579,60.37277778,-166.26805556
13580,39.09805556,-121.56972222
13581,-10.33888889,40.19361111
13582,4.45472222,114.00361111
13584,-11.35611111,40.35416667
13585,23.56916667,119.61861111
13586,14.50833333,-4.085
13587,32.50861111,-111.32944444
13588,1.98333333,173.66666667
13589,5.02972222,-75.46666667
13590,49.0725,6.13444444
13591,-5.90555556,144.67666667
13592,20.28888889,-77.08666667
13593,36.70416667,67.20833333
13594,23.1625,-106.27388889
13595,40.49083333,-85.67944444
13596,40.26027778,-75.67083333
13597,40.21388889,-74.60166667
13598,-30.3,149.83333333
13599,42.69638889,-73.17166667
13600,21.09111111,79.04972222
13601,14.94944444,102.31277778
13602,-17.7525,177.44694444
13603,30.8,106.06666667
13604,40.88611111,14.29166667
13605,25.04055556,-77.47194444
13606,-5.91055556,-35.24361111
13607,-14.17666667,-141.26694444
13609,-10.65555556,162.20583333
13610,-6.24055556,145.24111111
13611,55.56666667,52.1
13612,29.825,-90.035
13613,41.53333333,-72.04305556
13614,13.68111111,100.74722222
13616,-1.31666667,36.93083333
13617,42.08333333,-87.81833333
13618,19.90611111,-75.2075
13619,35.20277778,-81.14972222
13620,35.54083333,-78.39027778
13621,35.25555556,-81.60083333
13622,36.39888889,-76.01611111
13623,35,-77.98166667
13624,21.91666667,-71.9425
13625,43.66388889,7.2175
13626,-10.36388889,38.775
13627,8.45638889,-76.77944444
13628,55.03777778,-1.68666667
13629,60.07722222,-147.99194444
13630,41.59944444,-71.41666667
13631,14.79444444,120.27138889
13632,33.91527778,-84.51638889
13633,-27.77416667,29.99
13634,10.13888889,-85.445
13635,42.48666667,59.62277778
13636,45.93055556,6.10083333
13637,46.64888889,-96.99861111
13638,20.93416667,-17.02833333
13639,19.18138889,77.32555556
13641,12.13472222,15.035
13642,8.42666667,20.63166667
13643,34.98916667,-3.02777778
13644,53.76888889,8.65833333
13645,40.92638889,-100.14833333
13646,41.41805556,-96.11361111
13647,31.25055556,-81.47611111
13648,18.30833333,-78.33333333
13650,40.02333333,-74.39916667
13651,56.9,124.88333333
13652,24.31527778,-75.45416667
13653,20.41472222,104.06861111
13654,17.205,-62.5925
13655,30.03944444,-90.02666667
13656,39.41666667,-118.7
13657,-34.25833333,148.25
13658,29.82666667,121.46194444
13659,36.18333333,-112.13333333
13660,18.71666667,-64.3
13661,7.35638889,13.56138889
13662,21.45055556,-157.76805556
13663,13.44972222,144.75
13664,35.255,136.92444444
13665,27.69277778,-97.29111111
13666,32.91361111,129.91583333
13667,36.93722222,-76.29055556
13668,37.79055556,-122.32555556
13669,12.22777778,109.19388889
13670,25.02694444,55.36638889
13671,38.29166667,-76.41638889
13672,51.55305556,-0.41805556
13673,-8.78333333,-140.16666667
13674,43.89222222,-69.93916667
13675,7.49361111,-8.58361111
13676,63.01805556,-154.37916667
13677,35.15111111,33.27222222
13678,55.06666667,-132.14583333
13679,-1.31111111,176.40833333
13680,13.48222222,2.18333333
13681,60.01888889,-151.5875
13682,30.23416667,-81.67527778
13683,46.31666667,-0.45
13684,15.23916667,-9.57722222
13685,39.77833333,-74.94777778
13686,39.66638889,-74.30805556
13687,35.45138889,139.45333333
13688,60.95,76.48333333
13689,32.8275,-115.66888889
13690,0.7,9.98333333
13691,18.09194444,-15.95194444
13692,31.74222222,118.86194444
13693,55.875,-133.22083333
13694,34.85833333,136.80527778
13695,-5.83333333,146.45833333
13696,4.935,9.93666667
13697,34.9025,-76.88138889
13698,55.85,-133.21666667
13699,-7.31277778,72.41083333
13700,32.86916667,-117.14361111
13701,-12.99583333,28.66305556
13702,36.33305556,-119.95222222
13703,27.43472222,-99.56666667
13704,56.0075,-161.1675
13705,-29.0425,167.93944444
13706,-4.325,15.32638889
13707,-25.50083333,30.91388889
13708,-18.05083333,128.89583333
13709,24.59361111,-76.82
13710,60.49166667,-164.72083333
13711,8.45611111,-78.93472222
13712,34.29888889,-6.59583333
13713,22.60861111,108.17555556
13714,58.73277778,-157.02
13715,59.97805556,-154.84138889
13716,-17.81666667,-40.33333333
13717,32.98083333,112.61583333
13718,-34.95055556,150.5375
13719,53.91,-8.81777778
13720,31.22916667,-110.97611111
13721,-0.63694444,174.43861111
13722,10.33333333,123.9
13723,65.13277778,-13.74194444
13724,-13.31111111,48.31388889
13725,38.14444444,-122.55805556
13726,-22.01694444,166.21083333
13727,-12.80555556,15.75722222
13728,30.35277778,-87.32027778
13729,-39.46805556,176.86527778
13730,-39.01,174.17638889
13731,41.53083333,-71.2825
13732,35.35666667,-89.87027778
13733,27.50694444,-97.80944444
13734,-38.95,-68.15222222
13736,24.57527778,-81.68916667
13737,50.43944444,-4.99472222
13738,-34.70166667,146.525
13739,30.39166667,-81.42388889
13740,36.57722222,-94.86138889
13741,58.58888889,16.25
13742,59.37027778,-2.43333333
13743,18.24972222,-65.63555556
13744,35.76388889,140.39111111
13745,-26.38333333,153.15
13746,25.72916667,-79.28888889
13747,30.72388889,-87.02194444
13748,38.81083333,-76.86722222
13749,3.71944444,11.55194444
13750,28.61472222,-80.69472222
13751,-41.3,173.21944444
13752,-32.03611111,150.8325
13753,8.53972222,99.94472222
13754,37.40166667,14.92222222
13755,63.585,-110.9
13756,34.12027778,-119.12
13757,47.15833333,-1.60972222
13758,-32.79583333,151.83333333
13759,-17.68833333,141.06972222
13760,17.05,-25.16666667
13761,37.29222222,136.95888889
13762,25.86861111,-100.2375
13763,36.82055556,-76.03388889
13764,-25.33583333,27.17055556
13765,49.49972222,11.08166667
13766,-3.40805556,154.73833333
13767,70.21055556,-151.00472222
13768,64.72777778,-158.07666667
13769,30.46944444,-87.33805556
13770,60.89444444,-162.46666667
13771,37.41527778,-122.04722222
13772,48.35222222,-122.65416667
13773,36.56805556,-114.44333333
13774,2.95277778,-75.29805556
13775,37.85138889,-94.30388889
13776,68.425,17.425
13777,-26.86666667,-48.63333333
13778,52.67583333,1.28583333
13780,40.20027778,-75.14833333
13781,41.98527778,-73.96416667
13782,43.35083333,-76.38805556
13783,42.45,-75.01638889
13784,40.72722222,-73.92666667
13785,32.65666667,-114.60583333
13786,58.78944444,16.91055556
13787,21.18138889,94.93472222
13788,30.21861111,-81.87666667
13789,33.6675,-117.71833333
13790,42.14861111,-70.94027778
13791,32.69916667,-117.21444444
13792,40.57416667,-122.4075
13793,-33.37916667,149.12333333
13794,34.94611111,69.265
13795,34.83027778,-77.61166667
13796,37.72138889,-122.22083333
13797,-44.96944444,171.08333333
13798,15.50444444,-86.57472222
13799,17,-96.72666667
13801,11.96833333,43.27888889
13802,48.08222222,11.28444444
13803,42.73083333,143.22111111
13804,44.61666667,4.38333333
13805,39.58083333,-79.33583333
13806,66.91055556,-156.88333333
13808,38.31055556,-75.12388889
13809,29.17555556,-82.22694444
13810,31.58333333,-94.7
13811,60.2,-147.81666667
13812,18.40055556,-76.96972222
13813,33.21722222,-117.35277778
13814,35.56888889,-77.05083333
13815,8.00388889,22.40166667
13816,37.84194444,-4.84888889
13817,-27.55027778,135.45
13818,55.47638889,10.32861111
13819,39.40666667,-79.41388889
13820,46.42666667,30.67638889
13821,48.25333333,-122.6725
13822,-9.19805556,124.34472222
13823,63.40833333,18.99166667
13824,41.11833333,-95.91222222
13825,41.98416667,-97.43416667
13826,-14.18666667,-169.66666667
13827,41.11972222,-101.76916667
13828,33.46305556,-80.85638889
13829,41.19638889,-112.01083333
13830,20.90055556,-156.43361111
13831,24.46111111,122.97638889
13832,44.68166667,-75.46583333
13833,39.57027778,-83.42055556
13834,40.37222222,-83.81888889
13835,39.44027778,-83.02305556
13836,40.22472222,-83.35166667
13837,39.24666667,-84.38888889
13838,41.21027778,-81.25166667
13839,41.15194444,-81.41666667
13840,-40.20833333,175.38694444
13841,63.32638889,-168.96888889
13842,41.185,20.74305556
13843,-17.79861111,15.70138889
13844,54.68583333,8.52916667
13845,42.56638889,-75.52416667
13846,34.77916667,139.365
13847,33.47611111,131.73972222
13848,38.8475,-94.7375
13850,26.19194444,127.64777778
13851,35.39222222,-97.60166667
13852,43.11527778,141.38444444
13853,34.75694444,133.85527778
13854,40.52972222,-86.05805556
13855,-0.70083333,13.78111111
13856,35.74527778,139.35166667
13857,-9.73333333,143.41666667
13858,-27.40666667,151.735
13859,63.70055556,9.60472222
13860,40.89722222,9.52222222
13861,42.24083333,-78.37666667
13862,48.09472222,-105.56638889
13863,57.20611111,-153.29944444
13864,64.91333333,-23.8
13865,46.97361111,-122.90333333
13866,49.5875,17.20583333
13867,-30.48694444,136.86888889
13868,31.41638889,-110.84916667
13869,41.44722222,-97.34166667
13870,34.97888889,-89.78694444
13871,41.30194444,-95.89333333
13872,-1.58333333,9.26666667
13873,64.51138889,-165.44166667
13874,37.66944444,45.07027778
13876,48.46666667,-119.52083333
13877,-6.18555556,144.95833333
13878,43.28555556,17.84666667
13879,47.0275,21.90305556
13880,54.96666667,73.3
13881,44.07666667,-91.70611111
13882,-17.88138889,15.94777778
13883,-16.66166667,139.1625
13884,42.52472222,-75.06444444
13885,40.19194444,140.37138889
13886,42.46527778,-98.68861111
13887,34.02194444,-106.90222222
13888,58.06805556,-153.25388889
13889,44.02277778,-117.01388889
13890,44.57944444,-124.05777778
13891,34.05611111,-117.60111111
13892,9.35666667,-79.8675
13893,57.48333333,-135.86666667
13894,60.53194444,-165.10833333
13895,-28.16611111,153.50361111
13896,-36.30833333,148.97333333
13898,25.90694444,-80.28027778
13899,63.145,-156.52638889
13900,41.23805556,-8.67472222
13901,55.93722222,-131.81277778
13902,57.92638889,-156.08333333
13903,57.06666667,-157.81416667
13905,58.28444444,-136.08472222
13906,57.91138889,-133.40222222
13908,57.85694444,-157.08666667
13909,68.98333333,-163.44555556
13910,56.23333333,-160.075
13911,56.76666667,-158.08527778
13912,60.95527778,-153.9075
13913,62.43416667,-151.41472222
13914,57.17833333,-157.73333333
13915,60.18333333,-154.33388889
13916,60.65277778,-154.03611111
13917,56.23333333,-160.22583333
13919,-25.83,28.2225
13920,61.01361111,-151.40694444
13921,61.43416667,-157.05
13922,67,-162.83333333
13923,66.88333333,-161.48333333
13924,62.04333333,-158.25638889
13925,42.51166667,-123.38777778
13926,44.8775,-124.02833333
13927,43.98277778,-124.11138889
13928,59.22361111,15.03777778
13929,4.78333333,-71.35
13930,41.97805556,-87.90611111
13931,36.89583333,-76.20138889
13932,5.80944444,-55.19111111
13933,42.26916667,-71.87444444
13934,57.88611111,-152.84388889
13935,51.84083333,-8.48888889
13936,28.54416667,-81.33555556
13937,35.62777778,-0.61055556
13939,-21.26666667,25.31666667
13940,62.96194444,-141.92388889
13941,-17.96416667,-67.08083333
13942,66.82916667,-161.02361111
13943,48.72888889,2.35722222
13944,18.06666667,-88.55
13945,34.60527778,135.3425
13946,38.10972222,-92.68333333
13947,44.45138889,-83.39416667
13948,63.19861111,14.49444444
13949,43.98388889,-88.55694444
13950,45.46277778,18.81027778
13951,57.35277778,16.50055556
13952,60.19388889,11.10027778
13953,36.3075,43.14944444
13954,37.0875,127.03055556
13955,54.47888889,17.1075
13956,49.7,18.11666667
13957,51.19972222,2.86361111
13958,40.07805556,-83.07333333
13959,33.08861111,-89.54
13960,64.50027778,11.81666667
13961,54.04277778,16.26444444
13962,8.62777778,-79.03472222
13963,43.65222222,-95.58361111
13964,43.41888889,-124.24
13965,41.10638889,-92.44916667
13966,44.57222222,26.10222222
13967,8.60111111,-82.97
13968,48.49916667,-122.66111111
13969,7,-74.71666667
13970,66.88805556,-162.60583333
13971,12.35222222,-1.51333333
13972,34.78333333,-1.93333333
13973,1.61666667,16.04861111
13974,-33.60333333,22.18833333
13975,64.92916667,25.35833333
13976,35.24,-97.47388889
13977,4.47305556,14.36361111
13978,-24.2325,45.305
13979,55.01666667,82.65
13980,43.56361111,-6.03472222
13981,39.49166667,-121.61805556
13982,44.12055556,-93.25444444
13983,37.74083333,-87.16583333
13984,42.19194444,-71.17722222
13986,11.88888889,-15.65722222
13987,41.47861111,-73.13527778
13988,34.20111111,-119.20638889
13989,41.30166667,-93.11277778
13990,-29.10333333,-59.21666667
13991,1.53333333,11.58333333
13992,3.88333333,-51.8
13993,-38.38888889,-60.32722222
13994,37.75,-119.58333333
13995,30.735,-101.2025
13996,8.18055556,123.84138889
13997,47.8675,35.31583333
13998,37.175,-5.61583333
13999,31.27666667,-85.71
14000,41.78888889,-75.88972222
14001,40.08527778,-78.51222222
14002,16.89277778,97.67833333
14003,51.61166667,8.61527778
14004,47.90833333,-122.28138889
14005,7.82666667,123.4575
14006,37.06111111,-88.7725
14007,21.9,-159.60611111
14009,30.06972222,-85.57611111
14010,6.77722222,101.15833333
14011,37.46083333,-122.11388889
14012,18.58,-72.2925
14013,61.59333333,-149.08638889
14014,48.90361111,2.44944444
14015,37.00861111,25.12777778
14016,25.59055556,85.09
14017,-9.39777778,-38.22222222
14018,19.93333333,-72.83333333
14019,5.99305556,117.39444444
14020,20.605,-97.46138889
14021,71.33861111,-156.63277778
14022,19.15805556,-98.37416667
14023,21.64722222,69.65694444
14024,34.17555556,-91.93555556
14025,44.65083333,-73.46805556
14026,27.40305556,89.42583333
14027,26.68222222,-80.09416667
14028,57.8,-134.7
14029,10.47916667,-68.07361111
14030,5.45138889,-55.19111111
14031,-10.725,13.77
14032,-23.16805556,117.75583333
14033,15.72305556,-88.60611111
14034,37.56166667,-82.56638889
14036,-34.0875,23.32916667
14037,58.90694444,-157.7075
14038,1.9,-75.15
14039,43.01916667,-91.12361111
14040,57.15388889,-157.39694444
14041,17.26,-90.24722222
14042,67.22888889,-150.28333333
14043,-8.37805556,-74.57416667
14044,40.39972222,-74.65777778
14045,3.88333333,-67.88333333
14046,59.78944444,-154.12777778
14047,-21.31666667,165
14048,-0.87555556,100.35
14050,33.875,-84.30222222
14051,37.74722222,-25.68194444
14052,-34.85527778,-55.09416667
14053,28.63,-100.53583333
14054,45.69833333,-118.83611111
14055,-32.36583333,-58.06416667
14056,42.06777778,24.85083333
14057,45.58916667,-122.595
14058,9.97055556,-62.23833333
14059,-11.85833333,-72.94444444
14060,-2.8,-76.46666667
14061,-35.73333333,137.93333333
14062,57.95,-136.23333333
14063,57.91444444,56.02138889
14064,43.09694444,12.51138889
14065,4.81472222,-75.745
14066,40.06666667,116.6
14067,-12.61361111,-69.22861111
14068,5.28972222,100.2725
14069,15.38666667,-87.80666667
14070,31.4,-103.51666667
14071,-31.93166667,115.96833333
14072,-31.71805556,-52.32444444
14073,15.26166667,-83.78138889
14074,33.99444444,71.51666667
14075,58.72694444,-156.94333333
14076,-28.25,-52.33333333
14077,57.95,-135.65
14078,30.2125,-85.68194444
14079,34.71944444,32.48472222
14080,-4.33,20.60583333
14081,36.92638889,-111.44722222
14082,26.91916667,-81.99138889
14083,42.74083333,2.87166667
14084,29.03194444,79.47361111
14085,-7.33333333,20.8
14086,-2.16055556,106.14111111
14087,30.37638889,-88.49527778
14088,59.34833333,-151.83166667
14089,37.2775,-107.05583333
14091,35.52833333,-113.24666667
14092,35.63333333,-77.38527778
14093,11.62972222,108.95555556
14094,-2.89166667,-41.73833333
14095,4.84416667,7.02222222
14096,40.47083333,-81.41972222
14097,-20.37833333,118.6275
14098,37.13166667,-76.49333333
14099,-2.48083333,-45.10888889
14100,39.86805556,-75.24861111
14101,42.91305556,-82.52611111
14102,68.35,-166.8
14103,-18.2,178.05
14104,16.78833333,100.27944444
14105,36.33361111,-88.38333333
14106,-23.93361111,31.15611111
14107,33.43611111,-112.00944444
14108,40.66138889,-89.68722222
14109,31.4675,-89.33666667
14110,21.88333333,-72.1
14111,25.08333333,-77.3
14112,27.90722222,-82.68555556
14113,42.91333333,-112.59444444
14114,64.85,-147.78666667
14115,55.50305556,-4.57555556
14116,32.84055556,-84.8825
14117,-2.63333333,-56.73333333
14118,-13.74166667,-76.21805556
14119,57.56361111,-157.56083333
14120,44.38361111,-100.28416667
14121,46.59166667,0.30555556
14122,40.49666667,-80.23583333
14123,-5.20166667,-80.61333333
14124,38.55444444,-28.44138889
14125,69.72916667,-163.01388889
14126,34.25666667,-111.33888889
14127,26.95472222,64.13305556
14128,8.53444444,-83.30138889
14129,60.05,-148.06666667
14130,60.71083333,-161.75805556
14131,39.34555556,-81.43888889
14132,53.17027778,158.45361111
14133,46.89833333,-95.07166667
14134,-33.13083333,148.2425
14135,37.30138889,23.14722222
14136,21.34333333,95.10638889
14138,28.19722222,83.98611111
14139,0.46416667,101.43861111
14140,-22.05444444,27.8275
14141,15.13166667,105.78388889
14142,3.3,-75.7
14143,44.68833333,-73.52111111
14144,8.40222222,-75.57555556
14145,50.4225,-4.11083333
14147,36.62583333,-93.22888889
14148,-3.14555556,-59.98638889
14149,-2.9,104.69944444
14150,45.57083333,-84.79277778
14151,-34.60611111,135.88055556
14152,55.97333333,21.09388889
14153,21.77277778,-72.26833333
14154,9.80472222,-74.785
14155,-19.85166667,-43.95083333
14156,-0.91666667,119.9
14157,41.365,-86.30055556
14158,-33.98611111,25.61388889
14159,-5.24222222,39.80194444
14160,48.9425,-97.24083333
14161,-41.4325,-73.09027778
14162,34.6275,-118.08333333
14163,44.82222222,10.29444444
14164,-22.54,-55.69166667
14165,38.83972222,-82.8475
14166,39.55361111,2.72777778
14167,56.00555556,-160.55833333
14168,38.18111111,13.105
14169,-6.51138889,143.495
14170,-46.53638889,-70.98361111
14171,-40.32222222,175.61666667
14172,34.55861111,38.3175
14173,61.96666667,-160.23333333
14174,10.96833333,-63.83333333
14175,-10.20472222,-48.34361111
14176,-42.79444444,-65.01972222
14177,8.95305556,-83.47027778
14178,42.77055556,-1.64722222
14179,-10.7,-48.41666667
14180,36.72805556,-97.09944444
14181,16.10277778,-88.80777778
14182,40.08027778,-75.0125
14183,58.68333333,-156.83333333
14184,-25.53833333,-48.53361111
14185,11.54583333,104.84916667
14186,7.01666667,158.23611111
14187,-0.14944444,109.40277778
14188,36.81361111,11.96611111
14189,16.3425,-98.06944444
14190,-8.77527778,148.22611111
14191,18.58138889,73.92055556
14192,-4.81055556,11.88583333
14193,30.47333333,-87.1875
14194,33.7,-96.66666667
14195,-9.39333333,-40.49055556
14196,-29.99333333,-51.17083333
14197,35.17083333,-79.01472222
14198,34.09166667,-117.78305556
14199,58.11666667,-135.5
14200,31.04583333,-93.19222222
14201,36.71111111,-90.31388889
14202,-0.7125,8.75583333
14203,42.74305556,-94.64666667
14204,-19.53333333,-65.71666667
14205,-12.98833333,40.5225
14206,-9.445,147.21027778
14207,19.75777778,-70.57
14208,55.2,-132.23333333
14209,61.46305556,21.79722222
14210,10.59166667,-61.33972222
14211,18.19833333,-76.53555556
14212,41.62805556,-73.88277778
14213,45.47,13.6175
14214,49.09666667,2.04083333
14215,44.87027778,-108.79138889
14216,52.41694444,16.88333333
14217,-22.1,-51.45
14218,66.79666667,-150.7
14219,18.15,-65.83333333
14220,31.35194444,-113.52583333
14221,37.33222222,-95.50861111
14222,-14.33444444,-170.70972222
14223,26.24583333,-80.11083333
14224,2.45,-76.60888889
14225,24.83333333,-76.33333333
14226,-20.49611111,148.55722222
14227,9.74222222,118.75388889
14228,-17.54722222,-149.61388889
14229,56.32916667,-133.60833333
14230,6.22611111,-67.44694444
14231,46.685,-68.0475
14232,17.53333333,-91.98444444
14233,-31.43333333,152.86527778
14234,61.93472222,-162.89055556
14235,-31.795,-60.48
14236,35.67055556,-120.62583333
14237,34.65,-112.42416667
14238,43.02361111,-102.51666667
14239,50.1,14.26666667
14240,-4.31916667,55.69277778
14241,40.55,14.25
14243,42.57361111,21.03555556
14244,58.41083333,-134.95638889
14245,18.825,95.26861111
14246,49.42583333,17.40472222
14247,33.63666667,-95.45027778
14248,-25.65444444,28.22083333
14249,44.28888889,-120.89166667
14250,43.68055556,10.39277778
14251,40.88444444,-78.08722222
14252,46.26388889,-119.11472222
14253,31.28194444,32.2375
14254,18.01083333,-66.56361111
14255,42.42666667,-73.29166667
14256,56.80416667,-132.9425
14257,25.3,63.36111111
14258,37.13722222,-80.67861111
14259,43.07777778,-70.82333333
14260,31.77666667,-95.70611111
14261,1.46666667,-77.25
14262,33.82666667,-116.505
14263,42.43388889,14.18444444
14264,-27.38388889,-55.9675
14265,28.72777778,-96.25222222
14266,-51.68555556,-57.77833333
14267,-18.96666667,-57.8
14268,60.20111111,-154.32444444
14269,55.78333333,-133.6
14270,56.24722222,-134.64638889
14271,-17.78333333,177.21666667
14272,-23.84777778,29.45777778
14273,56.95666667,-158.6375
14274,-38.31805556,141.47111111
14275,42.665,-83.41805556
14276,56.29611111,-134.66138889
14277,29.70833333,-91.3375
14278,16.2675,-61.52638889
14279,57.83333333,-153.25
14280,37.44666667,-94.73055556
14281,37.7,-98.75
14282,59.01138889,-161.81694444
14283,36.02777778,-119.0625
14284,40.23944444,-75.55666667
14285,1.89166667,-76.05833333
14286,9.07,-79.38361111
14287,-1.51666667,-78.03333333
14288,38.29277778,-104.49611111
14289,39.60972222,-110.75277778
14290,-47.73527778,-65.90416667
14291,43.38,-0.41777778
14292,-32.5,137.76666667
14293,18.56722222,-68.36333333
14294,-18.29444444,-137.01527778
14295,47.73388889,-122.64722222
14296,70.25138889,-148.33694444
14297,-53.12638889,-70.8775
14298,-11.1125,-67.52
14299,35.18055556,128.93805556
14300,14.13333333,77.78333333
14301,0.53333333,-76.53333333
14302,-20.26666667,164.03333333
14303,46.74472222,-117.105
14304,44.89166667,13.92361111
14305,14.04527778,-83.38361111
14306,42.07194444,-70.22166667
14307,41.72833333,-71.42611111
14308,38.72416667,-120.75333333
14309,31.14388889,121.79138889
14310,-8.70916667,-63.90222222
14311,38.92638889,20.76583333
14312,20.68194444,-105.24833333
14313,64.37916667,-173.24277778
14314,40.21805556,-111.72222222
14315,34.16833333,-101.71416667
14316,59.31666667,-154.91666667
14317,41.73527778,-81.22055556
14318,35.53277778,-97.64916667
14319,69.78333333,170.6
14320,42.1125,-87.90111111
14321,43.64444444,-70.30361111
14322,56.38333333,-134.65
14323,47.485,-122.76333333
14324,15.8725,-97.08611111
14325,33.06694444,-16.34555556
14326,14.00305556,108.02138889
14327,60.0575,-148.05111111
14328,18.85,82.58333333
14329,5.6,-67.5
